timestep,location,flow,occupy,speed
47,7,120,1,1
47,8,89,1,1
47,9,37,1,1
47,10,164,1,1
47,11,161,1,1
47,12,94,1,1
47,13,0,1,1
47,14,150,1,1
47,15,11,1,1
48,0,40,1,1
48,1,28,1,1
48,2,11,1,1
48,3,0,1,1
48,4,45,1,1
48,5,210,1,1
48,6,187,1,1
48,7,148,1,1
48,8,46,1,1
48,9,55,1,1
48,10,151,1,1
48,11,106,1,1
48,12,0,1,1
48,13,170,1,1
48,14,274,1,1
48,15,90,1,1
49,0,30,1,1
49,1,10,1,1
49,2,7,1,1
49,3,20,1,1
49,4,42,1,1
49,5,124,1,1
49,6,117,1,1
49,7,62,1,1
49,8,54,1,1
49,9,101,1,1
49,10,104,1,1
49,11,68,1,1
49,12,98,1,1
49,13,0,1,1
49,14,233,1,1
49,15,0,1,1
50,0,72,1,1
50,1,33,1,1
50,2,15,1,1
50,3,91,1,1
50,4,78,1,1
50,5,243,1,1
50,6,138,1,1
50,7,149,1,1
50,8,60,1,1
50,9,49,1,1
50,10,205,1,1
50,11,70,1,1
50,12,0,1,1
50,13,204,1,1
50,14,326,1,1
50,15,155,1,1
51,0,148,1,1
51,1,68,1,1
51,2,33,1,1
51,3,223,1,1
51,4,298,1,1
51,5,703,1,1
51,6,523,1,1
51,7,404,1,1
51,8,231,1,1
51,9,281,1,1
51,10,306,1,1
51,11,193,1,1
51,12,855,1,1
51,13,76,1,1
51,14,803,1,1
51,15,596,1,1
52,0,276,1,1
52,1,135,1,1
52,2,48,1,1
52,3,161,1,1
52,4,287,1,1
52,5,941,1,1
52,6,604,1,1
52,7,504,1,1
52,8,341,1,1
52,9,632,1,1
52,10,326,1,1
52,11,349,1,1
52,12,238,1,1
52,13,485,1,1
52,14,1709,1,1
52,15,458,1,1
53,0,341,1,1
53,1,167,1,1
53,2,85,1,1
53,3,182,1,1
53,4,146,1,1
53,5,271,1,1
53,6,231,1,1
53,7,249,1,1
53,8,144,1,1
53,9,242,1,1
53,10,0,1,1
53,11,384,1,1
53,12,441,1,1
53,13,386,1,1
53,14,371,1,1
53,15,54,1,1
54,0,425,1,1
54,1,239,1,1
54,2,130,1,1
54,3,106,1,1
54,4,134,1,1
54,5,436,1,1
54,6,286,1,1
54,7,193,1,1
54,8,77,1,1
54,9,163,1,1
54,10,409,1,1
54,11,419,1,1
54,12,97,1,1
54,13,162,1,1
54,14,291,1,1
54,15,3,1,1
55,0,610,1,1
55,1,287,1,1
55,2,151,1,1
55,3,176,1,1
55,4,221,1,1
55,5,556,1,1
55,6,370,1,1
55,7,240,1,1
55,8,92,1,1
55,9,178,1,1
55,10,366,1,1
55,11,521,1,1
55,12,95,1,1
55,13,71,1,1
55,14,776,1,1
55,15,141,1,1
56,0,645,1,1
56,1,328,1,1
56,2,88,1,1
56,3,203,1,1
56,4,178,1,1
56,5,425,1,1
56,6,122,1,1
56,7,234,1,1
56,8,161,1,1
56,9,176,1,1
56,10,360,1,1
56,11,503,1,1
56,12,215,1,1
56,13,564,1,1
56,14,425,1,1
56,15,239,1,1
57,0,799,1,1
57,1,408,1,1
57,2,173,1,1
57,3,312,1,1
57,4,299,1,1
57,5,402,1,1
57,6,370,1,1
57,7,249,1,1
57,8,207,1,1
57,9,278,1,1
57,10,407,1,1
57,11,586,1,1
57,12,407,1,1
57,13,355,1,1
57,14,776,1,1
57,15,246,1,1
58,0,903,1,1
58,1,438,1,1
58,2,124,1,1
58,3,197,1,1
58,4,171,1,1
58,5,489,1,1
58,6,140,1,1
58,7,123,1,1
58,8,152,1,1
58,9,225,1,1
58,10,545,1,1
58,11,605,1,1
58,12,407,1,1
58,13,232,1,1
58,14,562,1,1
58,15,302,1,1
59,0,819,1,1
59,1,399,1,1
59,2,267,1,1
59,3,178,1,1
59,4,233,1,1
59,5,89,1,1
59,6,274,1,1
59,7,134,1,1
59,8,112,1,1
59,9,166,1,1
59,10,431,1,1
59,11,549,1,1
59,12,566,1,1
59,13,509,1,1
59,14,153,1,1
59,15,745,1,1
60,0,826,1,1
60,1,343,1,1
60,2,58,1,1
60,3,385,1,1
60,4,275,1,1
60,5,74,1,1
60,6,31,1,1
60,7,410,1,1
60,8,185,1,1
60,9,436,1,1
60,10,340,1,1
60,11,434,1,1
60,12,625,1,1
60,13,1075,1,1
60,14,62,1,1
60,15,1513,1,1
61,0,853,1,1
