timestep,location,flow,occupy,speed
107,9,35,1,1
107,10,0,1,1
107,11,26,1,1
108,0,5,1,1
108,1,25,1,1
108,2,5,1,1
108,3,35,1,1
108,4,41,1,1
108,5,20,1,1
108,6,42,1,1
108,7,50,1,1
108,8,17,1,1
108,9,32,1,1
108,10,0,1,1
108,11,38,1,1
109,0,6,1,1
109,1,29,1,1
109,2,4,1,1
109,3,23,1,1
109,4,43,1,1
109,5,19,1,1
109,6,19,1,1
109,7,45,1,1
109,8,11,1,1
109,9,34,1,1
109,10,0,1,1
109,11,33,1,1
110,0,5,1,1
110,1,37,1,1
110,2,4,1,1
110,3,24,1,1
110,4,39,1,1
110,5,25,1,1
110,6,27,1,1
110,7,47,1,1
110,8,13,1,1
110,9,37,1,1
110,10,0,1,1
110,11,26,1,1
111,0,10,1,1
111,1,38,1,1
111,2,9,1,1
111,3,21,1,1
111,4,42,1,1
111,5,18,1,1
111,6,24,1,1
111,7,48,1,1
111,8,14,1,1
111,9,31,1,1
111,10,0,1,1
111,11,26,1,1
112,0,9,1,1
112,1,25,1,1
112,2,9,1,1
112,3,30,1,1
112,4,38,1,1
112,5,28,1,1
112,6,28,1,1
112,7,42,1,1
112,8,15,1,1
112,9,32,1,1
112,10,0,1,1
112,11,28,1,1
113,0,6,1,1
113,1,40,1,1
113,2,8,1,1
113,3,23,1,1
113,4,40,1,1
113,5,24,1,1
113,6,23,1,1
113,7,29,1,1
113,8,9,1,1
113,9,29,1,1
113,10,0,1,1
113,11,26,1,1
114,0,7,1,1
114,1,28,1,1
114,2,4,1,1
114,3,22,1,1
114,4,38,1,1
114,5,12,1,1
114,6,24,1,1
114,7,35,1,1
114,8,5,1,1
114,9,26,1,1
114,10,0,1,1
114,11,19,1,1
115,0,2,1,1
115,1,24,1,1
115,2,7,1,1
115,3,18,1,1
115,4,31,1,1
115,5,13,1,1
115,6,21,1,1
115,7,23,1,1
115,8,9,1,1
115,9,18,1,1
115,10,0,1,1
115,11,26,1,1
116,0,3,1,1
116,1,13,1,1
116,2,2,1,1
116,3,15,1,1
116,4,23,1,1
116,5,9,1,1
116,6,17,1,1
116,7,23,1,1
116,8,1,1,1
116,9,15,1,1
