timestep,location,flow,occupy,speed
82,10,0,1,1
82,11,67,1,1
83,0,12,1,1
83,1,116,1,1
83,2,20,1,1
83,3,62,1,1
83,4,82,1,1
83,5,43,1,1
83,6,62,1,1
83,7,103,1,1
83,8,33,1,1
83,9,77,1,1
83,10,0,1,1
83,11,84,1,1
84,0,17,1,1
84,1,103,1,1
84,2,17,1,1
84,3,52,1,1
84,4,72,1,1
84,5,50,1,1
84,6,58,1,1
84,7,113,1,1
84,8,39,1,1
84,9,59,1,1
84,10,0,1,1
84,11,73,1,1
85,0,14,1,1
85,1,98,1,1
85,2,22,1,1
85,3,70,1,1
85,4,83,1,1
85,5,61,1,1
85,6,62,1,1
85,7,83,1,1
85,8,31,1,1
85,9,66,1,1
85,10,0,1,1
85,11,83,1,1
86,0,21,1,1
86,1,99,1,1
86,2,14,1,1
86,3,70,1,1
86,4,89,1,1
86,5,50,1,1
86,6,64,1,1
86,7,76,1,1
86,8,32,1,1
86,9,67,1,1
86,10,0,1,1
86,11,82,1,1
87,0,21,1,1
87,1,101,1,1
87,2,23,1,1
87,3,65,1,1
87,4,94,1,1
87,5,33,1,1
87,6,69,1,1
87,7,106,1,1
87,8,41,1,1
87,9,52,1,1
87,10,0,1,1
87,11,85,1,1
88,0,24,1,1
88,1,103,1,1
88,2,16,1,1
88,3,72,1,1
88,4,95,1,1
88,5,51,1,1
88,6,69,1,1
88,7,116,1,1
88,8,38,1,1
88,9,81,1,1
88,10,0,1,1
88,11,92,1,1
89,0,29,1,1
89,1,113,1,1
89,2,23,1,1
89,3,63,1,1
89,4,94,1,1
89,5,48,1,1
89,6,78,1,1
89,7,78,1,1
89,8,40,1,1
89,9,77,1,1
89,10,0,1,1
89,11,84,1,1
90,0,16,1,1
90,1,114,1,1
90,2,18,1,1
90,3,71,1,1
90,4,94,1,1
90,5,61,1,1
90,6,73,1,1
90,7,112,1,1
90,8,34,1,1
90,9,87,1,1
90,10,0,1,1
90,11,76,1,1
91,0,0,1,1
91,1,0,1,1
91,2,0,1,1
91,3,0,1,1
91,4,0,1,1
91,5,0,1,1
91,6,0,1,1
91,7,0,1,1
91,8,0,1,1
91,9,0,1,1
91,10,0,1,1
91,11,0,1,1
92,0,0,1,1
92,1,0,1,1
92,2,0,1,1
92,3,0,1,1
92,4,75,1,1
92,5,61,1,1
92,6,79,1,1
92,7,90,1,1
92,8,0,1,1
92,9,0,1,1
92,10,0,1,1
92,11,0,1,1
93,0,18,1,1
93,1,100,1,1
93,2,17,1,1
93,3,67,1,1
93,4,0,1,1
93,5,0,1,1
93,6,0,1,1
