timestep,location,flow,occupy,speed
61,2,57.0,1,1
61,3,191.0,1,1
61,4,144.0,1,1
61,5,240.0,1,1
61,6,159.0,1,1
61,7,130.0,1,1
61,8,42.0,1,1
61,9,332.0,1,1
61,10,372.0,1,1
61,11,467.0,1,1
61,12,133.0,1,1
61,13,752.0,1,1
61,14,431.0,1,1
61,15,819.0,1,1
62,0,618.0,1,1
62,1,262.0,1,1
62,2,86.0,1,1
62,3,251.0,1,1
62,4,197.0,1,1
62,5,335.0,1,1
62,6,248.0,1,1
62,7,212.0,1,1
62,8,116.0,1,1
62,9,315.0,1,1
62,10,387.0,1,1
62,11,492.0,1,1
62,12,179.0,1,1
62,13,467.0,1,1
62,14,478.0,1,1
62,15,460.0,1,1
63,0,689.0,1,1
63,1,309.0,1,1
63,2,115.0,1,1
63,3,323.0,1,1
63,4,285.0,1,1
63,5,468.0,1,1
63,6,308.0,1,1
63,7,192.0,1,1
63,8,101.0,1,1
63,9,506.0,1,1
63,10,423.0,1,1
63,11,622.0,1,1
63,12,213.0,1,1
63,13,1080.0,1,1
63,14,564.0,1,1
63,15,859.0,1,1
64,0,745.0,1,1
64,1,281.0,1,1
64,2,127.0,1,1
64,3,219.0,1,1
64,4,184.0,1,1
64,5,295.0,1,1
64,6,230.0,1,1
64,7,177.0,1,1
64,8,53.0,1,1
64,9,331.0,1,1
64,10,503.0,1,1
64,11,444.0,1,1
64,12,202.0,1,1
64,13,712.0,1,1
64,14,385.0,1,1
64,15,558.0,1,1
65,0,702.0,1,1
65,1,344.0,1,1
65,2,113.0,1,1
65,3,320.0,1,1
65,4,251.0,1,1
65,5,604.0,1,1
65,6,427.0,1,1
65,7,196.0,1,1
65,8,152.0,1,1
65,9,218.0,1,1
65,10,360.0,1,1
65,11,478.0,1,1
65,12,739.0,1,1
65,13,251.0,1,1
65,14,311.0,1,1
65,15,370.0,1,1
66,0,778.0,1,1
66,1,338.0,1,1
66,2,130.0,1,1
66,3,202.0,1,1
66,4,257.0,1,1
66,5,570.0,1,1
66,6,544.0,1,1
66,7,211.0,1,1
66,8,580.0,1,1
66,9,187.0,1,1
66,10,437.0,1,1
66,11,518.0,1,1
66,12,1138.0,1,1
66,13,200.0,1,1
